index,true_label,pred_label,final_confidence,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,3.1,3.2,3.3
32,1,1,0.12400000000000001,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
33,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
34,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
35,1,1,0.164,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.0,0.3,0.0
36,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
37,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
38,0,0,0.5546666666666668,0.7,0.8,0.9,0.8,0.9,0.2,0.2,0.2,0.7,0.8,0.7
39,0,0,0.8013333333333335,0.95,0.9,0.95,0.85,0.95,0.9,0.8,0.6,0.2,0.9,0.8
40,1,1,0.21600000000000003,0.2,0.1,0.3,0.4,0.2,0.2,0.1,0.1,0.1,0.8,0.1
41,1,1,0.116,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
42,1,0,0.31866666666666665,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.1,0.8,0.9,0.8
43,1,1,0.1866666666666667,0.2,0.1,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.8,0.1
44,0,0,0.6906666666666668,0.3,0.6,0.9,0.7,0.8,0.8,0.7,0.6,0.7,0.8,0.7
45,1,1,0.14533333333333331,0.2,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.1
46,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
47,0,0,0.328,0.2,0.3,0.6,0.4,0.1,0.3,0.4,0.2,0.3,0.8,0.1
48,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
49,0,0,0.3186666666666667,0.1,0.2,0.6,0.4,0.1,0.1,0.1,0.1,0.8,0.9,0.8
50,0,0,0.30000000000000004,0.3,0.4,0.5,0.6,0.2,0.2,0.1,0.1,0.2,0.8,0.3
51,0,0,0.4333333333333333,0.8,0.6,0.2,0.5,0.9,0.3,0.2,0.1,1.0,0.4,0.3
52,0,0,0.5,0.9,0.6,0.3,0.8,0.9,0.1,0.1,0.1,0.9,0.9,0.9
53,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
54,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
55,1,1,0.14,0.2,0.1,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1
56,1,1,0.10800000000000003,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
57,1,1,0.10000000000000002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
58,1,0,0.31466666666666665,0.3,0.2,0.9,0.4,0.8,0.1,0.1,0.1,0.1,0.8,0.1
59,1,1,0.128,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.1
60,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
61,0,0,0.7840000000000001,0.8,0.9,0.9,0.8,0.9,0.8,0.7,0.6,0.8,0.85,0.75
62,1,0,0.4493333333333335,0.8,0.7,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.1
63,1,1,0.2346666666666667,0.3,0.1,0.4,0.2,0.6,0.2,0.2,0.2,0.1,0.2,0.1
64,0,0,0.46399999999999997,0.8,0.6,0.3,0.7,0.9,0.4,0.3,0.2,0.4,0.5,0.3
65,0,0,0.42666666666666675,0.4,0.5,0.2,0.6,0.3,0.3,0.3,0.2,0.9,0.8,0.7
66,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
67,1,0,0.2546666666666667,0.2,0.1,0.3,0.4,0.6,0.2,0.2,0.2,0.2,0.3,0.2
68,0,1,0.2146666666666667,0.1,0.2,0.4,0.3,0.1,0.2,0.3,0.1,0.2,0.3,0.2
69,1,1,0.10800000000000003,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
70,0,0,0.6880000000000001,0.95,0.9,0.95,0.85,0.95,0.4,0.6,0.1,0.9,0.9,0.8
71,0,0,0.7146666666666667,0.95,0.9,0.95,0.85,0.95,0.9,0.3,0.2,0.9,0.8,0.7
72,0,0,0.7253333333333334,0.9,0.8,0.9,0.85,0.2,0.9,0.8,0.3,0.9,0.9,0.7
73,0,0,0.4720000000000001,0.6,0.8,0.9,0.7,0.9,0.2,0.2,0.2,0.2,0.8,0.2
74,1,1,0.10800000000000001,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
75,0,0,0.624,0.6,0.3,0.4,0.7,0.8,0.8,0.6,0.3,0.9,0.9,0.8
76,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
77,0,0,0.752,0.9,0.3,0.6,0.7,0.9,0.9,0.8,0.6,0.9,0.9,0.8
78,0,0,0.8386666666666668,0.9,0.8,0.9,0.85,0.95,0.9,0.85,0.7,0.8,0.9,0.7
79,0,0,0.6093333333333334,0.9,0.8,0.7,0.85,0.95,0.3,0.2,0.2,0.95,0.9,0.85
80,0,0,0.4986666666666667,0.3,0.4,0.8,0.5,0.9,0.3,0.2,0.4,0.7,0.8,0.7
81,0,0,0.43466666666666665,0.3,0.6,0.8,0.5,0.9,0.2,0.1,0.1,0.7,0.6,0.7
82,0,0,0.5800000000000001,0.8,0.7,0.9,0.8,0.3,0.3,0.6,0.1,0.8,0.9,0.8
83,0,0,0.404,0.2,0.3,0.8,0.6,0.4,0.1,0.1,0.1,0.9,0.9,0.9
84,0,0,0.3066666666666667,0.3,0.2,0.6,0.5,0.4,0.3,0.2,0.2,0.0,0.8,0.0
85,1,1,0.10000000000000002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
86,1,1,0.14533333333333334,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.3,0.1
87,1,1,0.18933333333333338,0.2,0.1,0.2,0.3,0.4,0.1,0.1,0.1,0.0,0.8,0.0
88,0,0,0.4706666666666666,0.3,0.2,0.8,0.6,0.9,0.3,0.2,0.2,0.8,0.7,0.8
89,0,0,0.7493333333333334,0.8,0.85,0.9,0.75,0.9,0.8,0.8,0.7,0.9,0.4,0.3
90,1,1,0.116,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
91,0,0,0.5346666666666667,0.4,0.8,0.9,0.85,0.9,0.2,0.2,0.2,0.7,0.8,0.7
92,0,0,0.2666666666666667,0.3,0.2,0.4,0.5,0.6,0.1,0.1,0.1,0.1,0.8,0.1
93,1,1,0.14,0.2,0.1,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1
94,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
95,1,1,0.116,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
96,1,1,0.14,0.2,0.1,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1
97,1,1,0.10800000000000003,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
98,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
99,1,0,0.28266666666666673,0.4,0.3,0.2,0.5,0.8,0.1,0.1,0.1,0.1,0.8,0.1
100,0,0,0.352,0.8,0.7,0.4,0.6,0.9,0.1,0.1,0.1,0.2,0.2,0.2
