index,true_label,pred_label,final_confidence,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,3.1,3.2,3.3
43,0,0,0.54,0.7,0.8,0.9,0.8,0.9,0.3,0.2,0.2,0.2,0.7,0.2
44,1,1,0.11000000000000001,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
45,1,1,0.11000000000000001,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
46,1,1,0.13,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
47,0,0,0.7783333333333333,0.9,0.85,0.9,0.95,0.95,0.9,0.8,0.4,0.4,0.6,0.3
48,0,0,0.7583333333333334,0.95,0.9,0.85,0.95,0.95,0.9,0.4,0.3,0.9,0.85,0.8
49,0,0,0.5083333333333334,0.7,0.8,0.9,0.85,0.9,0.2,0.2,0.2,0.1,0.2,0.1
50,0,0,0.5133333333333334,0.9,0.8,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.8,0.1
51,1,1,0.15000000000000002,0.2,0.1,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
52,1,1,0.09000000000000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
53,0,0,0.6883333333333335,0.8,0.9,0.9,0.85,0.9,0.9,0.4,0.3,0.3,0.6,0.3
54,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
55,0,0,0.7383333333333334,0.95,0.9,0.85,0.9,0.95,0.6,0.5,0.4,1.0,0.9,0.6
56,0,1,0.19666666666666666,0.3,0.1,0.2,0.2,0.1,0.3,0.2,0.2,0.1,0.2,0.1
57,0,0,0.29000000000000004,0.3,0.4,0.2,0.5,0.1,0.4,0.3,0.2,0.2,0.2,0.2
58,1,1,0.11000000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
59,1,1,0.11000000000000001,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
60,0,0,0.38333333333333336,0.2,0.1,0.8,0.3,0.9,0.3,0.3,0.3,0.1,0.8,0.1
61,0,0,0.8783333333333333,0.95,0.9,0.95,0.95,1.0,0.9,0.9,0.9,0.2,0.9,0.2
62,0,0,0.63,0.9,0.85,0.9,0.95,0.95,0.3,0.2,0.2,0.8,0.85,0.8
63,0,0,0.8400000000000001,0.9,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.8,0.2
64,1,0,0.51,0.1,0.1,0.1,0.2,0.1,0.9,0.9,0.9,0.9,0.9,0.9
65,0,0,0.36,0.4,0.3,0.6,0.5,0.9,0.2,0.2,0.2,0.1,0.1,0.1
66,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
67,1,1,0.11000000000000001,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
68,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
69,0,0,0.59,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.9
70,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
71,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
72,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
73,0,0,0.8500000000000001,0.95,0.9,0.95,0.95,0.95,0.9,0.8,0.6,0.4,0.9,0.9
74,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
75,1,1,0.11000000000000001,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
76,1,1,0.19,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.9,0.9,0.9
77,1,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
78,0,0,0.41666666666666663,0.5,0.6,0.4,0.5,0.9,0.1,0.1,0.1,0.9,0.8,0.9
79,0,0,0.4800000000000001,0.9,0.8,0.9,0.9,0.9,0.1,0.1,0.1,0.0,0.0,0.0
80,1,1,0.11000000000000001,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
81,1,0,0.5766666666666667,0.5,0.9,0.9,0.9,0.9,0.3,0.2,0.2,0.7,0.8,0.7
82,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
83,0,1,0.15000000000000002,0.2,0.1,0.3,0.4,0.1,0.1,0.1,0.1,0.0,0.0,0.0
84,1,1,0.12,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
85,0,0,0.63,0.9,0.8,0.9,0.85,0.95,0.6,0.3,0.2,0.3,0.6,0.4
86,0,0,0.3066666666666667,0.2,0.3,0.4,0.5,0.1,0.3,0.4,0.2,0.2,0.7,0.2
87,1,1,0.25,0.4,0.3,0.6,0.2,0.5,0.1,0.1,0.1,0.1,0.1,0.1
88,0,0,0.28,0.3,0.2,0.8,0.4,0.1,0.2,0.2,0.2,0.1,0.4,0.1
89,1,1,0.11000000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
90,1,0,0.35,0.8,0.7,0.5,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0
91,1,0,0.47000000000000003,0.9,0.95,0.95,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0
92,0,0,0.7333333333333334,0.95,0.85,0.9,0.85,0.95,0.9,0.4,0.3,0.4,0.9,0.8
93,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
94,0,0,0.595,0.8,0.85,0.9,0.75,0.95,0.4,0.3,0.3,0.2,0.7,0.2
95,0,0,0.38999999999999996,0.4,0.3,0.5,0.6,0.8,0.1,0.1,0.1,0.9,0.9,0.9
96,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
97,0,0,0.55,0.8,0.85,0.9,0.75,0.9,0.1,0.1,0.1,0.9,0.9,0.9
98,1,0,0.5800000000000001,0.6,0.8,0.9,0.9,0.9,0.3,0.3,0.3,0.3,0.9,0.3
99,0,0,0.5700000000000001,0.95,0.85,0.9,0.85,0.95,0.1,0.1,0.1,0.8,0.9,0.7
100,1,1,0.11000000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
