index,true_label,pred_label,final_confidence,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,3.1,3.2,3.3
27,1,1,0.15,0.2,0.3,0.4,0.3,0.2,0.0,0.0,0.0,0.0,0.3,0.0
28,0,0,0.8400000000000001,0.9,0.8,0.9,0.9,1.0,0.9,0.9,0.9,0.0,0.9,0.0
29,1,1,0.07,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1
30,1,1,0.05,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
31,1,1,0.10500000000000001,0.1,0.2,0.1,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1
32,1,1,0.06999999999999999,0.1,0.1,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
33,0,0,0.5933333333333333,0.6,0.8,0.9,0.85,0.95,0.3,0.2,0.2,0.9,0.9,0.9
34,0,0,0.2033333333333333,0.3,0.2,0.4,0.1,0.0,0.3,0.2,0.1,0.2,0.3,0.2
35,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0,0,0.7866666666666666,0.9,0.85,0.9,0.95,1.0,0.9,0.8,0.4,0.3,0.9,0.2
37,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1,0,0.22666666666666666,0.2,0.1,0.3,0.2,0.1,0.3,0.4,0.2,0.0,0.5,0.0
39,1,1,0.085,0.2,0.1,0.3,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0
40,1,1,0.18000000000000002,0.1,0.1,0.1,0.2,0.1,0.2,0.3,0.1,0.2,0.8,0.2
41,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,0,0.41000000000000003,0.6,0.5,0.9,0.8,1.0,0.0,0.0,0.0,0.0,0.9,0.0
43,0,0,0.5866666666666667,0.8,0.9,0.9,0.85,0.95,0.3,0.3,0.3,0.0,0.8,0.0
44,1,1,0.11,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.3,0.0
45,1,1,0.04,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
46,1,1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0
47,0,0,0.7733333333333334,0.9,0.8,0.9,0.9,0.9,0.8,0.9,0.4,0.4,0.9,0.3
48,0,0,0.7,0.95,0.85,0.9,0.95,0.95,0.9,0.3,0.2,0.4,0.9,0.3
49,0,0,0.5666666666666667,0.7,0.8,0.9,0.9,0.9,0.3,0.3,0.3,0.0,0.8,0.0
50,0,0,0.20999999999999996,0.4,0.3,0.6,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0
51,1,1,0.17,0.2,0.1,0.3,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0
52,1,1,0.12,0.2,0.1,0.3,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
53,0,0,0.68,0.8,0.9,0.9,0.85,0.95,0.9,0.4,0.3,0.0,0.8,0.0
54,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,0,0.6849999999999999,0.95,0.9,0.95,0.95,1.0,0.4,0.3,0.2,1.0,0.9,0.8
56,0,0,0.27999999999999997,0.3,0.2,0.4,0.1,0.2,0.4,0.3,0.2,0.2,0.8,0.2
57,0,0,0.4266666666666667,0.5,0.6,0.4,0.3,0.9,0.4,0.3,0.2,0.3,0.6,0.2
58,1,1,0.07,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.1
59,1,1,0.09500000000000003,0.1,0.1,0.1,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1
60,0,0,0.45999999999999996,0.5,0.4,0.9,0.7,0.9,0.3,0.2,0.2,0.0,0.8,0.0
61,0,0,0.91,0.9,0.85,0.95,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9
62,0,0,0.5833333333333333,0.8,0.9,0.9,0.9,1.0,0.3,0.3,0.2,0.0,0.8,0.0
63,0,0,0.5966666666666667,0.9,0.8,0.9,0.9,1.0,0.3,0.3,0.3,0.0,0.8,0.0
64,1,0,0.24000000000000005,0.2,0.1,0.9,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0
65,0,0,0.4,0.4,0.3,0.9,0.6,0.9,0.0,0.0,0.0,0.9,0.9,0.9
66,1,1,0.01,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1,1,0.05166666666666667,0.1,0.1,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.2,0.0
68,1,1,0.04,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
69,0,0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1,1,0.05,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
71,1,1,0.09,0.1,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1,0.1,0.1
72,1,1,0.05,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0,0,0.6283333333333333,1.0,0.95,1.0,1.0,1.0,0.3,0.2,0.1,0.3,0.9,0.4
74,1,1,0.09,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,0.1
75,1,1,0.07,0.1,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
76,1,1,0.15000000000000002,0.1,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.8,0.8,0.8
77,1,0,0.44000000000000006,0.8,0.9,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0
78,0,0,0.27,0.3,0.6,0.4,0.5,0.2,0.0,0.0,0.0,0.4,0.8,0.9
79,0,0,0.44000000000000006,0.8,0.9,0.9,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1,1,0.08,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0
81,1,0,0.5533333333333333,0.4,0.9,0.9,0.8,0.9,0.3,0.2,0.1,0.9,0.9,0.7
82,1,1,0.11000000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
83,0,0,0.29999999999999993,0.4,0.3,0.5,0.6,0.9,0.0,0.0,0.0,0.0,0.9,0.0
84,1,1,0.16333333333333336,0.1,0.1,0.2,0.3,0.4,0.1,0.1,0.1,0.1,0.2,0.1
85,0,0,0.5333333333333334,0.8,0.7,0.9,0.8,0.9,0.3,0.2,0.1,0.2,0.8,0.3
86,0,0,0.6416666666666667,0.8,0.75,0.9,0.85,0.95,0.8,0.4,0.2,0.2,0.4,0.3
87,1,0,0.3,0.6,0.3,0.8,0.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0
88,0,0,0.45333333333333337,0.6,0.8,0.9,0.7,0.9,0.2,0.1,0.1,0.0,0.3,0.0
89,1,1,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
90,1,0,0.44000000000000006,0.8,0.9,0.9,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1,0,0.49000000000000005,0.95,0.95,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0,0,0.6849999999999999,0.9,0.85,0.95,0.9,0.95,0.9,0.3,0.2,0.2,0.8,0.3
93,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0,0,0.615,0.8,0.9,0.9,0.85,0.9,0.3,0.2,0.2,0.9,0.8,0.9
95,0,0,0.4733333333333334,0.6,0.7,0.9,0.8,0.9,0.2,0.1,0.1,0.0,0.9,0.0
96,1,1,0.11000000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
97,0,0,0.43,0.8,0.9,0.9,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1,0,0.9,0.8,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9
99,0,0,0.6016666666666666,0.95,0.85,0.9,0.95,1.0,0.3,0.2,0.1,0.4,0.9,0.4
100,1,1,0.12000000000000002,0.2,0.1,0.3,0.4,0.1,0.0,0.0,0.0,0.1,0.1,0.1
