index,true_label,pred_label,final_confidence,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,3.1,3.2,3.3
60,0,1,0.22333333333333333,0.2,0.1,0.3,0.6,0.4,0.0,0.0,0.0,0.0,0.95,0.0
61,0,1,0.475,0.95,0.85,1.0,0.9,0.95,0.0,0.0,0.0,0.1,0.05,0.0
62,0,1,0.24999999999999997,0.3,0.4,0.6,0.2,0.1,0.2,0.1,0.0,0.1,0.8,0.0
63,0,1,0.3716666666666667,0.9,0.4,0.8,0.6,0.95,0.0,0.0,0.0,0.0,0.1,0.0
64,1,1,0.12000000000000001,0.1,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.9,0.0
65,0,1,0.16666666666666666,0.2,0.1,0.4,0.3,0.6,0.0,0.0,0.0,0.0,0.1,0.0
66,1,1,0.06999999999999999,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0
67,1,1,0.15666666666666668,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
68,1,1,0.12333333333333335,0.1,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.95,0.0
69,0,1,0.44499999999999995,0.95,0.85,0.98,0.7,0.97,0.0,0.0,0.0,0.0,0.0,0.0
70,1,1,0.09,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.9,0.0
71,1,1,0.17333333333333334,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.95,0.0
72,1,1,0.09,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.9,0.0
73,0,1,0.487,0.95,0.85,0.98,0.92,0.97,0.0,0.0,0.0,0.2,0.1,0.0
74,1,1,0.12000000000000001,0.1,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.9,0.0
75,1,1,0.06000000000000001,0.1,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
76,1,1,0.21500000000000002,0.2,0.1,0.9,0.05,0.3,0.0,0.0,0.0,0.0,0.9,0.0
77,1,1,0.425,0.9,0.6,1.0,0.8,0.95,0.0,0.0,0.0,0.0,0.0,0.0
78,0,1,0.255,0.3,0.2,0.4,0.1,0.6,0.1,0.05,0.0,0.2,0.1,0.9
79,0,1,0.4066666666666667,0.9,0.6,0.85,0.7,0.95,0.0,0.0,0.0,0.0,0.1,0.0
80,1,1,0.16333333333333333,0.2,0.0,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.95,0.0
81,1,1,0.16,0.2,0.0,0.3,0.4,0.1,0.0,0.0,0.0,0.0,0.9,0.0
82,1,1,0.24833333333333335,0.0,0.0,0.0,0.9,0.95,0.0,0.0,0.0,0.0,0.95,0.0
83,0,1,0.10166666666666668,0.2,0.1,0.3,0.05,0.15,0.1,0.05,0.0,0.0,0.1,0.0
84,1,1,0.13333333333333336,0.1,0.05,0.2,0.05,0.15,0.1,0.05,0.0,0.0,0.95,0.0
85,0,1,0.4266666666666666,0.85,0.4,0.7,0.35,0.9,0.3,0.1,0.0,0.2,0.7,0.1
86,0,1,0.28,0.3,0.2,0.4,0.1,0.6,0.3,0.1,0.0,0.2,0.9,0.1
87,1,1,0.14333333333333337,0.2,0.1,0.3,0.05,0.15,0.0,0.0,0.0,0.0,0.95,0.0
88,0,1,0.22333333333333333,0.2,0.1,0.4,0.3,0.6,0.0,0.0,0.0,0.0,0.95,0.0
89,1,1,0.12666666666666668,0.1,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,1.0,0.0
90,1,1,0.20666666666666667,0.3,0.2,0.6,0.1,0.8,0.0,0.0,0.0,0.0,0.1,0.0
91,1,1,0.485,0.95,0.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0,0,0.56,0.9,0.7,0.85,0.8,0.95,0.9,0.3,0.1,0.1,0.05,0.0
93,1,1,0.01,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0,1,0.22333333333333333,0.2,0.1,0.4,0.3,0.6,0.0,0.0,0.0,0.0,0.95,0.0
95,0,1,0.21000000000000002,0.3,0.2,0.6,0.1,0.4,0.2,0.0,0.1,0.2,0.1,0.0
96,1,1,0.09,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.9,0.0
97,0,1,0.4466666666666667,0.9,0.85,1.0,0.7,0.95,0.0,0.0,0.0,0.0,0.1,0.0
98,1,1,0.21166666666666667,0.2,0.1,0.3,0.4,0.9,0.1,0.05,0.0,0.0,0.1,0.0
99,0,1,0.31999999999999995,0.9,0.4,0.6,0.3,0.7,0.1,0.0,0.0,0.2,0.1,0.0
100,1,1,0.09,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.9,0.0
