index,true_label,pred_label,final_confidence,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,3.1,3.2,3.3
27,1,1,0.112,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0
28,0,0,0.5520000000000002,0.8,0.7,0.9,0.85,0.9,0.1,0.1,0.1,0.9,0.9,0.9
29,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
30,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
31,1,1,0.10800000000000003,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
32,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
33,0,0,0.48266666666666663,0.4,0.8,0.9,0.7,0.9,0.3,0.4,0.2,0.1,0.8,0.1
34,0,1,0.18400000000000002,0.3,0.2,0.4,0.1,0.3,0.2,0.1,0.1,0.1,0.2,0.1
35,1,1,0.10000000000000002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
36,0,0,0.6933333333333335,0.9,0.85,0.9,0.9,0.95,0.4,0.6,0.3,0.8,0.9,0.7
37,1,1,0.10000000000000002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
38,1,1,0.1466666666666667,0.2,0.1,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.1
39,1,1,0.1626666666666667,0.2,0.1,0.3,0.2,0.4,0.1,0.1,0.1,0.1,0.2,0.1
40,1,1,0.20933333333333337,0.2,0.1,0.3,0.4,0.2,0.1,0.1,0.1,0.1,0.9,0.1
41,1,1,0.11600000000000002,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1
42,0,0,0.5480000000000002,0.8,0.7,0.9,0.8,0.9,0.1,0.1,0.1,0.9,0.9,0.9
43,0,0,0.6726666666666667,0.4,0.3,0.8,0.5,0.7,0.8,0.7,0.7,0.8,0.85,0.8
44,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
45,1,1,0.10800000000000003,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
46,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
47,0,0,0.5106666666666666,0.8,0.7,0.3,0.6,0.9,0.4,0.6,0.3,0.3,0.6,0.2
48,0,0,0.5493333333333333,0.9,0.8,0.4,0.7,0.9,0.3,0.2,0.2,0.9,0.8,0.7
49,0,0,0.2933333333333334,0.2,0.1,0.3,0.2,0.2,0.2,0.1,0.1,0.8,0.8,0.8
50,0,0,0.36,0.3,0.4,0.5,0.6,0.7,0.1,0.1,0.1,0.1,0.9,0.8
51,1,1,0.2346666666666667,0.2,0.1,0.3,0.4,0.6,0.1,0.1,0.1,0.1,0.8,0.1
52,1,1,0.14400000000000002,0.2,0.1,0.3,0.4,0.3,0.1,0.1,0.1,0.0,0.0,0.0
53,0,0,0.672,0.6,0.8,0.4,0.7,0.9,0.8,0.6,0.4,0.8,0.85,0.75
54,1,1,0.10000000000000002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
55,0,0,0.5746666666666667,0.9,0.6,0.7,0.5,0.9,0.3,0.4,0.2,1.0,0.9,0.6
56,0,1,0.1946666666666667,0.3,0.2,0.1,0.1,0.4,0.3,0.2,0.1,0.1,0.2,0.1
57,0,1,0.22000000000000003,0.2,0.3,0.4,0.5,0.1,0.2,0.2,0.2,0.1,0.1,0.1
58,1,1,0.124,0.1,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1
59,1,1,0.10800000000000003,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
60,0,1,0.1866666666666667,0.2,0.1,0.2,0.3,0.2,0.2,0.2,0.2,0.1,0.2,0.1
61,0,0,0.5533333333333333,0.9,0.85,0.95,0.85,0.95,0.1,0.1,0.1,0.7,0.9,0.7
62,0,0,0.5773333333333334,0.8,0.6,0.9,0.85,0.9,0.3,0.2,0.1,0.9,0.9,0.8
63,0,0,0.4746666666666667,0.8,0.6,0.9,0.85,0.95,0.2,0.2,0.1,0.2,0.8,0.2
64,1,1,0.15733333333333333,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.0,0.8,0.0
65,0,0,0.33133333333333337,0.2,0.1,0.6,0.3,0.4,0.1,0.1,0.1,0.8,0.85,0.8
66,1,1,0.10800000000000003,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
67,1,1,0.10800000000000003,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
68,1,1,0.10000000000000002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
69,0,0,0.40800000000000003,0.95,0.9,0.95,0.85,0.95,0.1,0.1,0.1,0.0,0.0,0.0
70,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
71,1,1,0.10000000000000002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
72,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
73,0,0,0.8146666666666668,0.95,0.9,0.95,0.85,0.95,0.9,0.8,0.3,0.9,0.9,0.9
74,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
75,1,1,0.132,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1
76,1,1,0.21600000000000005,0.2,0.3,0.6,0.4,0.7,0.1,0.1,0.1,0.0,0.0,0.0
77,1,0,0.676,0.95,0.9,0.95,0.95,0.95,0.3,0.3,0.3,0.9,0.9,0.9
78,0,0,0.41333333333333333,0.6,0.5,0.2,0.4,0.8,0.1,0.1,0.1,0.8,0.9,0.9
79,0,0,0.31199999999999994,0.8,0.7,0.4,0.6,0.9,0.1,0.1,0.1,0.0,0.0,0.0
80,1,1,0.116,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
81,1,0,0.42133333333333334,0.2,0.3,0.8,0.6,0.7,0.2,0.1,0.1,0.8,0.8,0.8
82,1,1,0.10000000000000002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
83,0,1,0.12800000000000003,0.2,0.1,0.3,0.4,0.1,0.1,0.1,0.1,0.0,0.0,0.0
84,1,1,0.12400000000000001,0.2,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1
85,0,0,0.5213333333333334,0.8,0.7,0.9,0.8,0.9,0.3,0.2,0.1,0.3,0.8,0.6
86,0,0,0.31066666666666665,0.2,0.4,0.6,0.5,0.1,0.4,0.3,0.2,0.2,0.3,0.2
87,1,1,0.132,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
88,0,0,0.44533333333333336,0.6,0.8,0.9,0.7,0.9,0.3,0.1,0.1,0.1,0.8,0.1
89,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
90,1,1,0.24400000000000005,0.2,0.4,0.3,0.5,0.9,0.1,0.1,0.1,0.1,0.1,0.1
91,1,0,0.4,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.0,0.0,0.0
92,0,0,0.6120000000000001,0.9,0.8,0.9,0.85,0.95,0.4,0.3,0.2,0.4,0.9,0.8
93,1,1,0.10000000000000002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
94,0,0,0.44800000000000006,0.2,0.3,0.8,0.4,0.9,0.2,0.2,0.3,0.7,0.8,0.7
95,0,0,0.3933333333333334,0.4,0.3,0.2,0.5,0.6,0.2,0.1,0.1,0.9,0.9,0.9
96,1,1,0.10000000000000002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
97,0,0,0.4613333333333335,0.8,0.9,0.95,0.75,0.95,0.1,0.1,0.1,0.1,0.9,0.1
98,1,0,0.4040000000000001,0.2,0.1,0.8,0.3,0.9,0.1,0.1,0.1,0.9,0.9,0.9
99,0,0,0.5173333333333333,0.8,0.6,0.3,0.7,0.9,0.2,0.2,0.2,0.9,0.9,0.8
100,1,1,0.10800000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
