index,true_label,pred_label,final_confidence,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,3.1,3.2,3.3
48,0,0,0.7100000000000001,0.95,0.9,0.9,0.95,1.0,0.9,0.3,0.2,0.4,0.9,0.3
49,0,0,0.6233333333333334,0.7,0.8,0.9,0.9,0.9,0.3,0.3,0.3,0.9,0.8,0.8
50,0,0,0.3466666666666666,0.9,0.4,0.8,0.7,0.3,0.0,0.0,0.0,0.2,0.8,0.1
51,1,1,0.21666666666666667,0.2,0.1,0.3,0.4,0.9,0.0,0.0,0.0,0.0,0.8,0.0
52,1,1,0.12,0.2,0.1,0.3,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
53,0,0,0.6116666666666667,0.8,0.9,0.9,0.85,1.0,0.2,0.1,0.3,0.9,0.8,0.9
54,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,0,0.7383333333333334,0.95,0.9,0.85,0.9,0.95,0.9,0.4,0.2,1.0,0.9,0.6
56,0,0,0.2733333333333334,0.4,0.3,0.2,0.2,0.9,0.2,0.1,0.1,0.1,0.4,0.1
57,0,0,0.34333333333333327,0.3,0.6,0.4,0.5,0.2,0.4,0.3,0.2,0.2,0.3,0.2
58,1,1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0
59,1,1,0.11000000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
60,0,0,0.5566666666666666,0.5,0.7,0.9,0.9,0.9,0.2,0.2,0.2,0.9,0.8,0.9
61,0,0,0.91,0.9,0.85,0.95,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.9
62,0,0,0.8550000000000001,0.8,0.75,0.9,0.85,0.95,0.9,0.9,0.8,0.8,0.9,0.8
63,0,0,0.8400000000000001,0.9,0.8,0.9,0.9,1.0,0.9,0.9,0.9,0.0,0.9,0.0
64,1,1,0.09000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9
65,0,0,0.77,0.5,0.3,0.9,0.6,0.9,0.9,0.9,0.9,0.9,0.9,0.9
66,1,1,0.045000000000000005,0.1,0.1,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0
67,1,1,0.06666666666666667,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.0
68,1,1,0.06,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
69,0,0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1,1,0.030000000000000006,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
71,1,1,0.13,0.1,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1
72,1,1,0.1,0.1,0.1,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1
73,0,0,0.745,1.0,0.95,1.0,1.0,1.0,0.9,0.3,0.2,0.3,0.9,0.7
74,1,1,0.11000000000000001,0.1,0.0,0.1,0.2,0.0,0.1,0.1,0.1,0.0,0.9,0.0
75,1,1,0.07,0.1,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
76,1,1,0.06999999999999999,0.1,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1,0,0.8433333333333334,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0,1.0,0.0
78,0,0,0.32,0.4,0.7,0.3,0.5,0.6,0.0,0.0,0.0,0.4,0.9,0.8
79,0,0,0.44000000000000006,0.8,0.9,0.9,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1,1,0.06000000000000001,0.1,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
81,1,0,0.51,0.4,0.9,0.9,0.8,0.9,0.3,0.2,0.2,0.0,0.8,0.0
82,1,1,0.11000000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
83,0,1,0.1,0.2,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1,1,0.15,0.2,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0.0,0.2,0.0
85,0,0,0.53,0.8,0.7,0.9,0.8,0.9,0.3,0.2,0.2,0.0,0.8,0.0
86,0,0,0.5800000000000001,0.8,0.9,0.9,0.85,0.95,0.4,0.3,0.2,0.0,0.6,0.0
87,1,0,0.3,0.6,0.4,0.8,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0
88,0,0,0.47000000000000003,0.6,0.8,0.9,0.7,0.9,0.2,0.1,0.1,0.0,0.8,0.0
89,1,1,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
90,1,0,0.45,0.8,0.9,0.9,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1,0,0.49000000000000005,0.95,0.95,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0,0,0.6966666666666668,0.9,0.85,0.9,0.9,0.95,0.9,0.3,0.2,0.3,0.9,0.6
93,1,1,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
94,0,0,0.6116666666666666,0.6,0.8,0.9,0.85,0.9,0.3,0.3,0.3,0.9,0.8,0.9
95,0,0,0.42000000000000004,0.6,0.7,0.9,0.8,0.9,0.0,0.0,0.0,0.0,0.9,0.0
96,1,1,0.11000000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
97,0,0,0.44000000000000006,0.8,0.9,0.9,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1,0,0.89,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
99,0,0,0.8133333333333334,0.9,0.8,0.7,0.6,0.9,0.9,0.9,0.9,0.6,0.9,0.4
100,1,1,0.05,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1
